n,data_inserimento,partito,valore
561,2021-03-08,Partito Democratico,19.1
561,2021-03-08,Forza Italia,6.2
561,2021-03-08,Fratelli d'Italia,18.9
561,2021-03-08,Alleanza Verdi Sinistra,1.1
561,2021-03-08,Lega,23.5
561,2021-03-08,Movimento 5 Stelle,15.2
561,2021-03-08,+Europa,1.7
561,2021-03-08,Azione,3.4
561,2021-03-08,Italia Viva,2.9
561,2021-03-08,Altri,8.0
562,2021-03-08,Partito Democratico,18.3
562,2021-03-08,Forza Italia,10.5
562,2021-03-08,Fratelli d'Italia,17.6
562,2021-03-08,Alleanza Verdi Sinistra,1.5
562,2021-03-08,Lega,23.7
562,2021-03-08,Movimento 5 Stelle,14.1
562,2021-03-08,+Europa,2.2
562,2021-03-08,Azione,3.6
562,2021-03-08,Italia Viva,2.6
562,2021-03-08,Altri,2.9
563,2021-03-05,Partito Democratico,18.3
563,2021-03-05,Forza Italia,7.6
563,2021-03-05,Fratelli d'Italia,16.6
563,2021-03-05,Alleanza Verdi Sinistra,2.1
563,2021-03-05,Lega,23.6
563,2021-03-05,Movimento 5 Stelle,14.5
563,2021-03-05,+Europa,1.7
563,2021-03-05,Azione,3.5
563,2021-03-05,Italia Viva,3.2
563,2021-03-05,Altri,4.6
564,2021-03-02,Partito Democratico,19.4
564,2021-03-02,Forza Italia,6.2
564,2021-03-02,Fratelli d'Italia,18.5
564,2021-03-02,Alleanza Verdi Sinistra,1.3
564,2021-03-02,Lega,24.0
564,2021-03-02,Movimento 5 Stelle,15.0
564,2021-03-02,+Europa,1.5
564,2021-03-02,Azione,3.1
564,2021-03-02,Italia Viva,3.0
564,2021-03-02,Altri,7.0
565,2021-03-02,Partito Democratico,18.5
565,2021-03-02,Forza Italia,6.9
565,2021-03-02,Fratelli d'Italia,17.0
565,2021-03-02,Alleanza Verdi Sinistra,4.6
565,2021-03-02,Lega,23.4
565,2021-03-02,Movimento 5 Stelle,15.8
565,2021-03-02,+Europa,2.0
565,2021-03-02,Azione,3.9
565,2021-03-02,Italia Viva,2.8
565,2021-03-02,Altri,3.2
566,2021-03-01,Partito Democratico,19.0
566,2021-03-01,Forza Italia,7.6
566,2021-03-01,Fratelli d'Italia,17.2
566,2021-03-01,Lega,23.0
566,2021-03-01,Movimento 5 Stelle,15.4
566,2021-03-01,+Europa,2.3
566,2021-03-01,Azione,2.3
566,2021-03-01,Italia Viva,2.9
566,2021-03-01,Altri,5.1
567,2021-02-23,Partito Democratico,18.3
567,2021-02-23,Forza Italia,7.5
567,2021-02-23,Fratelli d'Italia,17.5
567,2021-02-23,Alleanza Verdi Sinistra,4.7
567,2021-02-23,Lega,23.1
567,2021-02-23,Movimento 5 Stelle,15.4
567,2021-02-23,+Europa,1.9
567,2021-02-23,Azione,3.9
567,2021-02-23,Italia Viva,2.6
567,2021-02-23,Altri,3.7
568,2021-02-22,Partito Democratico,19.7
568,2021-02-22,Forza Italia,6.0
568,2021-02-22,Fratelli d'Italia,17.9
568,2021-02-22,Alleanza Verdi Sinistra,1.1
568,2021-02-22,Lega,23.6
568,2021-02-22,Movimento 5 Stelle,15.8
568,2021-02-22,+Europa,1.5
568,2021-02-22,Azione,3.4
568,2021-02-22,Italia Viva,3.3
568,2021-02-22,Altri,7.4
569,2021-02-22,Partito Democratico,19.2
569,2021-02-22,Forza Italia,10.6
569,2021-02-22,Fratelli d'Italia,17.4
569,2021-02-22,Alleanza Verdi Sinistra,4.6
569,2021-02-22,Lega,23.8
569,2021-02-22,Movimento 5 Stelle,13.3
569,2021-02-22,+Europa,2.0
569,2021-02-22,Azione,3.3
569,2021-02-22,Italia Viva,2.8
569,2021-02-22,Altri,2.9
570,2021-02-17,Partito Democratico,20.0
570,2021-02-17,Forza Italia,6.2
570,2021-02-17,Fratelli d'Italia,17.4
570,2021-02-17,Alleanza Verdi Sinistra,1.1
570,2021-02-17,Lega,24.0
570,2021-02-17,Movimento 5 Stelle,16.4
570,2021-02-17,+Europa,1.2
570,2021-02-17,Azione,3.2
570,2021-02-17,Italia Viva,3.3
570,2021-02-17,Altri,7.2
571,2021-02-16,Partito Democratico,18.8
571,2021-02-16,Forza Italia,6.9
571,2021-02-16,Fratelli d'Italia,16.2
571,2021-02-16,Alleanza Verdi Sinistra,1.8
571,2021-02-16,Lega,23.5
571,2021-02-16,Movimento 5 Stelle,15.4
571,2021-02-16,+Europa,2.1
571,2021-02-16,Azione,4.3
571,2021-02-16,Italia Viva,3.1
571,2021-02-16,Altri,7.9
572,2021-02-15,Partito Democratico,19.2
572,2021-02-15,Forza Italia,10.6
572,2021-02-15,Fratelli d'Italia,17.3
572,2021-02-15,Alleanza Verdi Sinistra,4.6
572,2021-02-15,Lega,23.9
572,2021-02-15,Movimento 5 Stelle,13.2
572,2021-02-15,+Europa,2.1
572,2021-02-15,Azione,3.4
572,2021-02-15,Italia Viva,2.8
572,2021-02-15,Altri,2.9
573,2021-02-09,Partito Democratico,19.0
573,2021-02-09,Forza Italia,6.4
573,2021-02-09,Fratelli d'Italia,16.5
573,2021-02-09,Alleanza Verdi Sinistra,1.7
573,2021-02-09,Lega,24.0
573,2021-02-09,Movimento 5 Stelle,15.8
573,2021-02-09,+Europa,1.9
573,2021-02-09,Azione,4.0
573,2021-02-09,Italia Viva,3.1
573,2021-02-09,Altri,8.6
574,2021-02-08,Partito Democratico,19.7
574,2021-02-08,Forza Italia,6.5
574,2021-02-08,Fratelli d'Italia,16.9
574,2021-02-08,Alleanza Verdi Sinistra,1.3
574,2021-02-08,Lega,24.5
574,2021-02-08,Movimento 5 Stelle,15.9
574,2021-02-08,+Europa,1.3
574,2021-02-08,Azione,3.3
574,2021-02-08,Italia Viva,3.4
574,2021-02-08,Altri,2.9
575,2021-02-08,Partito Democratico,19.4
575,2021-02-08,Forza Italia,10.5
575,2021-02-08,Fratelli d'Italia,16.9
575,2021-02-08,Alleanza Verdi Sinistra,2.9
575,2021-02-08,Lega,23.8
575,2021-02-08,Movimento 5 Stelle,13.6
575,2021-02-08,+Europa,2.2
575,2021-02-08,Azione,3.5
575,2021-02-08,Italia Viva,2.7
575,2021-02-08,Altri,3.0
576,2021-02-06,Partito Democratico,19.0
576,2021-02-06,Forza Italia,7.0
576,2021-02-06,Fratelli d'Italia,16.5
576,2021-02-06,Alleanza Verdi Sinistra,2.0
576,2021-02-06,Lega,24.0
576,2021-02-06,Movimento 5 Stelle,15.0
576,2021-02-06,+Europa,1.0
576,2021-02-06,Azione,3.0
576,2021-02-06,Italia Viva,3.0
576,2021-02-06,Altri,4.5
577,2021-02-03,Partito Democratico,19.5
577,2021-02-03,Forza Italia,7.7
577,2021-02-03,Fratelli d'Italia,15.2
577,2021-02-03,Alleanza Verdi Sinistra,1.6
577,2021-02-03,Lega,24.3
577,2021-02-03,Movimento 5 Stelle,14.1
577,2021-02-03,+Europa,4.8
577,2021-02-03,Italia Viva,3.5
577,2021-02-03,Altri,5.3
578,2021-02-02,Partito Democratico,19.5
578,2021-02-02,Forza Italia,10.2
578,2021-02-02,Fratelli d'Italia,17.1
578,2021-02-02,Alleanza Verdi Sinistra,4.6
578,2021-02-02,Lega,23.9
578,2021-02-02,Movimento 5 Stelle,13.8
578,2021-02-02,+Europa,2.0
578,2021-02-02,Azione,3.3
578,2021-02-02,Italia Viva,2.7
578,2021-02-02,Altri,2.9
579,2021-02-02,Partito Democratico,19.8
579,2021-02-02,Forza Italia,5.8
579,2021-02-02,Fratelli d'Italia,15.9
579,2021-02-02,Alleanza Verdi Sinistra,2.1
579,2021-02-02,Lega,23.3
579,2021-02-02,Movimento 5 Stelle,16.3
579,2021-02-02,+Europa,2.1
579,2021-02-02,Azione,3.6
579,2021-02-02,Italia Viva,3.2
579,2021-02-02,Altri,7.9
580,2021-02-01,Partito Democratico,19.7
580,2021-02-01,Forza Italia,6.0
580,2021-02-01,Fratelli d'Italia,16.7
580,2021-02-01,Alleanza Verdi Sinistra,1.3
580,2021-02-01,Lega,24.2
580,2021-02-01,Movimento 5 Stelle,15.7
580,2021-02-01,+Europa,1.2
580,2021-02-01,Azione,3.5
580,2021-02-01,Italia Viva,3.3
580,2021-02-01,Altri,8.2
581,2021-01-26,Partito Democratico,20.9
581,2021-01-26,Fratelli d'Italia,56.7
581,2021-01-26,Movimento 5 Stelle,20.9
581,2021-01-26,Altri,0.0
582,2021-01-26,Partito Democratico,19.6
582,2021-01-26,Forza Italia,6.3
582,2021-01-26,Fratelli d'Italia,16.3
582,2021-01-26,Alleanza Verdi Sinistra,2.2
582,2021-01-26,Lega,23.5
582,2021-01-26,Movimento 5 Stelle,15.7
582,2021-01-26,+Europa,1.9
582,2021-01-26,Azione,4.0
582,2021-01-26,Italia Viva,3.0
582,2021-01-26,Altri,7.5
583,2021-01-25,Partito Democratico,20.2
583,2021-01-25,Forza Italia,6.5
583,2021-01-25,Fratelli d'Italia,17.3
583,2021-01-25,Alleanza Verdi Sinistra,1.0
583,2021-01-25,Lega,23.8
583,2021-01-25,Movimento 5 Stelle,15.3
583,2021-01-25,+Europa,1.2
583,2021-01-25,Azione,3.3
583,2021-01-25,Italia Viva,3.3
583,2021-01-25,Altri,8.4
584,2021-01-22,Partito Democratico,19.5
584,2021-01-22,Forza Italia,8.0
584,2021-01-22,Fratelli d'Italia,15.5
584,2021-01-22,Alleanza Verdi Sinistra,1.4
584,2021-01-22,Lega,24.8
584,2021-01-22,Movimento 5 Stelle,14.3
584,2021-01-22,+Europa,1.6
584,2021-01-22,Azione,3.5
584,2021-01-22,Italia Viva,2.8
584,2021-01-22,Altri,5.2
585,2021-01-22,Partito Democratico,15.4
585,2021-01-22,Forza Italia,5.4
585,2021-01-22,Fratelli d'Italia,15.9
585,2021-01-22,Lega,21.8
585,2021-01-22,Movimento 5 Stelle,10.1
585,2021-01-22,Azione,3.7
585,2021-01-22,Italia Viva,2.8
585,2021-01-22,Altri,5.0
586,2021-01-19,Partito Democratico,20.1
586,2021-01-19,Forza Italia,6.4
586,2021-01-19,Fratelli d'Italia,16.5
586,2021-01-19,Alleanza Verdi Sinistra,2.0
586,2021-01-19,Lega,22.3
586,2021-01-19,Movimento 5 Stelle,15.8
586,2021-01-19,+Europa,2.2
586,2021-01-19,Azione,4.3
586,2021-01-19,Italia Viva,2.7
586,2021-01-19,Altri,7.7
587,2021-01-12,Partito Democratico,19.6
587,2021-01-12,Forza Italia,6.3
587,2021-01-12,Fratelli d'Italia,16.3
587,2021-01-12,Alleanza Verdi Sinistra,2.2
587,2021-01-12,Lega,23.5
587,2021-01-12,Movimento 5 Stelle,15.7
587,2021-01-12,+Europa,1.9
587,2021-01-12,Azione,4.0
587,2021-01-12,Italia Viva,3.0
587,2021-01-12,Altri,7.5
588,2020-12-30,Partito Democratico,20.5
588,2020-12-30,Forza Italia,7.0
588,2020-12-30,Fratelli d'Italia,15.0
588,2020-12-30,Alleanza Verdi Sinistra,1.6
588,2020-12-30,Lega,23.8
588,2020-12-30,Movimento 5 Stelle,14.5
588,2020-12-30,+Europa,2.1
588,2020-12-30,Azione,3.3
588,2020-12-30,Italia Viva,2.5
588,2020-12-30,Altri,5.7
589,2020-12-22,Partito Democratico,20.4
589,2020-12-22,Forza Italia,6.3
589,2020-12-22,Fratelli d'Italia,16.7
589,2020-12-22,Alleanza Verdi Sinistra,2.0
589,2020-12-22,Lega,23.4
589,2020-12-22,Movimento 5 Stelle,14.3
589,2020-12-22,+Europa,2.4
589,2020-12-22,Azione,3.7
589,2020-12-22,Italia Viva,2.8
589,2020-12-22,Altri,10.0
590,2020-12-21,Partito Democratico,20.3
590,2020-12-21,Forza Italia,6.2
590,2020-12-21,Fratelli d'Italia,16.2
590,2020-12-21,Alleanza Verdi Sinistra,1.1
590,2020-12-21,Lega,25.4
590,2020-12-21,Movimento 5 Stelle,14.3
590,2020-12-21,+Europa,1.4
590,2020-12-21,Azione,3.3
590,2020-12-21,Italia Viva,3.2
590,2020-12-21,Altri,8.5
591,2020-12-21,Partito Democratico,20.6
591,2020-12-21,Forza Italia,8.1
591,2020-12-21,Fratelli d'Italia,17.0
591,2020-12-21,Alleanza Verdi Sinistra,1.6
591,2020-12-21,Lega,23.5
591,2020-12-21,Movimento 5 Stelle,14.2
591,2020-12-21,+Europa,2.0
591,2020-12-21,Azione,3.3
591,2020-12-21,Italia Viva,3.1
591,2020-12-21,Altri,3.4
592,2020-12-21,Partito Democratico,20.2
592,2020-12-21,Forza Italia,9.3
592,2020-12-21,Fratelli d'Italia,16.0
592,2020-12-21,Lega,23.5
592,2020-12-21,Movimento 5 Stelle,16.0
592,2020-12-21,+Europa,1.9
592,2020-12-21,Azione,3.0
592,2020-12-21,Italia Viva,3.0
592,2020-12-21,Altri,2.3
593,2020-12-21,Partito Democratico,20.7
593,2020-12-21,Forza Italia,7.5
593,2020-12-21,Fratelli d'Italia,16.1
593,2020-12-21,Alleanza Verdi Sinistra,1.6
593,2020-12-21,Lega,23.2
593,2020-12-21,Movimento 5 Stelle,15.0
593,2020-12-21,+Europa,1.8
593,2020-12-21,Azione,3.1
593,2020-12-21,Italia Viva,3.1
593,2020-12-21,Altri,4.6
594,2020-12-17,Partito Democratico,19.3
594,2020-12-17,Forza Italia,6.8
594,2020-12-17,Fratelli d'Italia,15.5
594,2020-12-17,Alleanza Verdi Sinistra,1.5
594,2020-12-17,Lega,24.0
594,2020-12-17,Movimento 5 Stelle,14.8
594,2020-12-17,+Europa,2.0
594,2020-12-17,Azione,3.4
594,2020-12-17,Italia Viva,3.7
594,2020-12-17,Altri,6.3
595,2020-12-15,Partito Democratico,20.1
595,2020-12-15,Forza Italia,5.9
595,2020-12-15,Fratelli d'Italia,16.8
595,2020-12-15,Alleanza Verdi Sinistra,2.1
595,2020-12-15,Lega,23.9
595,2020-12-15,Movimento 5 Stelle,14.8
595,2020-12-15,+Europa,2.1
595,2020-12-15,Azione,3.8
595,2020-12-15,Italia Viva,3.1
595,2020-12-15,Altri,7.4
596,2020-12-14,Partito Democratico,20.3
596,2020-12-14,Forza Italia,6.2
596,2020-12-14,Fratelli d'Italia,16.4
596,2020-12-14,Alleanza Verdi Sinistra,1.0
596,2020-12-14,Lega,25.0
596,2020-12-14,Movimento 5 Stelle,14.5
596,2020-12-14,+Europa,1.5
596,2020-12-14,Azione,3.2
596,2020-12-14,Italia Viva,3.2
596,2020-12-14,Altri,7.3
597,2020-12-13,Partito Democratico,20.7
597,2020-12-13,Forza Italia,7.4
597,2020-12-13,Fratelli d'Italia,16.0
597,2020-12-13,Alleanza Verdi Sinistra,1.5
597,2020-12-13,Lega,23.8
597,2020-12-13,Movimento 5 Stelle,14.6
597,2020-12-13,+Europa,1.9
597,2020-12-13,Azione,3.3
597,2020-12-13,Italia Viva,3.0
597,2020-12-13,Altri,4.5
598,2020-12-09,Partito Democratico,20.4
598,2020-12-09,Forza Italia,6.2
598,2020-12-09,Fratelli d'Italia,16.4
598,2020-12-09,Alleanza Verdi Sinistra,2.0
598,2020-12-09,Lega,24.3
598,2020-12-09,Movimento 5 Stelle,14.7
598,2020-12-09,+Europa,2.2
598,2020-12-09,Azione,3.4
598,2020-12-09,Italia Viva,3.2
598,2020-12-09,Altri,7.2
599,2020-12-07,Partito Democratico,20.4
599,2020-12-07,Forza Italia,6.1
599,2020-12-07,Fratelli d'Italia,15.9
599,2020-12-07,Alleanza Verdi Sinistra,1.2
599,2020-12-07,Lega,25.8
599,2020-12-07,Movimento 5 Stelle,14.2
599,2020-12-07,+Europa,1.5
599,2020-12-07,Azione,3.4
599,2020-12-07,Italia Viva,3.1
599,2020-12-07,Altri,8.4
600,2020-12-07,Partito Democratico,20.5
600,2020-12-07,Forza Italia,8.2
600,2020-12-07,Fratelli d'Italia,17.0
600,2020-12-07,Alleanza Verdi Sinistra,1.6
600,2020-12-07,Lega,23.2
600,2020-12-07,Movimento 5 Stelle,14.4
600,2020-12-07,+Europa,1.8
600,2020-12-07,Azione,3.4
600,2020-12-07,Italia Viva,3.1
600,2020-12-07,Altri,3.4
601,2020-12-06,Partito Democratico,20.7
601,2020-12-06,Forza Italia,7.4
601,2020-12-06,Fratelli d'Italia,16.0
601,2020-12-06,Alleanza Verdi Sinistra,1.7
601,2020-12-06,Lega,23.5
601,2020-12-06,Movimento 5 Stelle,14.9
601,2020-12-06,+Europa,2.0
601,2020-12-06,Azione,3.2
601,2020-12-06,Italia Viva,3.1
601,2020-12-06,Altri,4.3
602,2020-12-01,Partito Democratico,19.8
602,2020-12-01,Forza Italia,6.2
602,2020-12-01,Fratelli d'Italia,16.4
602,2020-12-01,Alleanza Verdi Sinistra,5.4
602,2020-12-01,Lega,24.4
602,2020-12-01,Movimento 5 Stelle,15.0
602,2020-12-01,+Europa,2.1
602,2020-12-01,Azione,3.5
602,2020-12-01,Italia Viva,3.0
602,2020-12-01,Altri,7.9
603,2020-12-01,Partito Democratico,20.5
603,2020-12-01,Forza Italia,6.0
603,2020-12-01,Fratelli d'Italia,16.4
603,2020-12-01,Alleanza Verdi Sinistra,5.3
603,2020-12-01,Lega,24.5
603,2020-12-01,Movimento 5 Stelle,16.0
603,2020-12-01,+Europa,2.3
603,2020-12-01,Azione,3.0
603,2020-12-01,Italia Viva,3.0
603,2020-12-01,Altri,6.3
604,2020-11-30,Partito Democratico,20.5
604,2020-11-30,Forza Italia,6.4
604,2020-11-30,Fratelli d'Italia,16.6
604,2020-11-30,Alleanza Verdi Sinistra,1.1
604,2020-11-30,Lega,24.6
604,2020-11-30,Movimento 5 Stelle,14.5
604,2020-11-30,+Europa,1.3
604,2020-11-30,Azione,3.3
604,2020-11-30,Italia Viva,3.1
604,2020-11-30,Altri,6.7
605,2020-11-30,Partito Democratico,20.6
605,2020-11-30,Forza Italia,8.0
605,2020-11-30,Fratelli d'Italia,15.5
605,2020-11-30,Lega,25.5
605,2020-11-30,Movimento 5 Stelle,15.0
605,2020-11-30,+Europa,1.9
605,2020-11-30,Azione,3.0
605,2020-11-30,Italia Viva,2.8
605,2020-11-30,Altri,5.7
606,2020-11-30,Partito Democratico,20.8
606,2020-11-30,Forza Italia,8.2
606,2020-11-30,Fratelli d'Italia,16.9
606,2020-11-30,Alleanza Verdi Sinistra,5.4
606,2020-11-30,Lega,23.0
606,2020-11-30,Movimento 5 Stelle,14.6
606,2020-11-30,+Europa,1.9
606,2020-11-30,Azione,3.3
606,2020-11-30,Italia Viva,3.2
606,2020-11-30,Altri,3.2
607,2020-11-29,Partito Democratico,20.4
607,2020-11-29,Forza Italia,7.1
607,2020-11-29,Fratelli d'Italia,15.9
607,2020-11-29,Alleanza Verdi Sinistra,5.0
607,2020-11-29,Lega,23.0
607,2020-11-29,Movimento 5 Stelle,15.2
607,2020-11-29,+Europa,2.4
607,2020-11-29,Azione,3.2
607,2020-11-29,Italia Viva,3.2
607,2020-11-29,Altri,4.6
608,2020-11-24,Partito Democratico,20.3
608,2020-11-24,Forza Italia,6.4
608,2020-11-24,Fratelli d'Italia,16.2
608,2020-11-24,Alleanza Verdi Sinistra,2.0
608,2020-11-24,Lega,23.3
608,2020-11-24,Movimento 5 Stelle,15.6
608,2020-11-24,+Europa,2.0
608,2020-11-24,Azione,3.6
608,2020-11-24,Italia Viva,2.9
608,2020-11-24,Altri,7.7
609,2020-11-23,Partito Democratico,20.9
609,2020-11-23,Forza Italia,6.1
609,2020-11-23,Fratelli d'Italia,16.2
609,2020-11-23,Alleanza Verdi Sinistra,2.6
609,2020-11-23,Lega,25.1
609,2020-11-23,Movimento 5 Stelle,14.3
609,2020-11-23,+Europa,1.3
609,2020-11-23,Azione,3.3
609,2020-11-23,Italia Viva,2.8
609,2020-11-23,Altri,2.9
610,2020-11-23,Partito Democratico,20.6
610,2020-11-23,Forza Italia,7.9
610,2020-11-23,Fratelli d'Italia,17.1
610,2020-11-23,Alleanza Verdi Sinistra,1.4
610,2020-11-23,Lega,23.2
610,2020-11-23,Movimento 5 Stelle,14.4
610,2020-11-23,+Europa,2.0
610,2020-11-23,Azione,3.5
610,2020-11-23,Italia Viva,3.3
610,2020-11-23,Altri,3.1
611,2020-11-22,Partito Democratico,20.3
611,2020-11-22,Forza Italia,6.9
611,2020-11-22,Fratelli d'Italia,15.4
611,2020-11-22,Alleanza Verdi Sinistra,5.4
611,2020-11-22,Lega,23.4
611,2020-11-22,Movimento 5 Stelle,15.0
611,2020-11-22,+Europa,2.6
611,2020-11-22,Azione,3.2
611,2020-11-22,Italia Viva,3.0
611,2020-11-22,Altri,4.8
612,2020-11-20,Partito Democratico,19.1
612,2020-11-20,Forza Italia,6.6
612,2020-11-20,Fratelli d'Italia,15.5
612,2020-11-20,Lega,23.8
612,2020-11-20,Movimento 5 Stelle,15.5
612,2020-11-20,+Europa,2.0
612,2020-11-20,Azione,3.3
612,2020-11-20,Italia Viva,3.5
612,2020-11-20,Altri,5.4
613,2020-11-17,Partito Democratico,19.9
613,2020-11-17,Forza Italia,6.2
613,2020-11-17,Fratelli d'Italia,16.7
613,2020-11-17,Alleanza Verdi Sinistra,1.8
613,2020-11-17,Lega,23.0
613,2020-11-17,Movimento 5 Stelle,15.3
613,2020-11-17,+Europa,2.4
613,2020-11-17,Azione,3.4
613,2020-11-17,Italia Viva,3.2
613,2020-11-17,Altri,8.1
614,2020-11-16,Partito Democratico,20.5
614,2020-11-16,Forza Italia,5.8
614,2020-11-16,Fratelli d'Italia,16.2
614,2020-11-16,Alleanza Verdi Sinistra,1.3
614,2020-11-16,Lega,24.9
614,2020-11-16,Movimento 5 Stelle,14.6
614,2020-11-16,+Europa,1.7
614,2020-11-16,Azione,3.1
614,2020-11-16,Italia Viva,3.0
614,2020-11-16,Altri,6.9
615,2020-11-16,Partito Democratico,20.7
615,2020-11-16,Forza Italia,7.9
615,2020-11-16,Fratelli d'Italia,17.1
615,2020-11-16,Alleanza Verdi Sinistra,4.8
615,2020-11-16,Lega,23.4
615,2020-11-16,Movimento 5 Stelle,14.5
615,2020-11-16,+Europa,1.9
615,2020-11-16,Azione,3.3
615,2020-11-16,Italia Viva,3.4
615,2020-11-16,Altri,3.0
616,2020-11-16,Partito Democratico,20.8
616,2020-11-16,Forza Italia,6.9
616,2020-11-16,Fratelli d'Italia,15.7
616,2020-11-16,Alleanza Verdi Sinistra,1.7
616,2020-11-16,Lega,23.8
616,2020-11-16,Movimento 5 Stelle,15.4
616,2020-11-16,+Europa,2.2
616,2020-11-16,Azione,2.9
616,2020-11-16,Italia Viva,3.0
616,2020-11-16,Altri,4.2
617,2020-11-10,Partito Democratico,20.4
617,2020-11-10,Forza Italia,6.0
617,2020-11-10,Fratelli d'Italia,16.1
617,2020-11-10,Alleanza Verdi Sinistra,2.0
617,2020-11-10,Lega,23.3
617,2020-11-10,Movimento 5 Stelle,14.9
617,2020-11-10,+Europa,2.6
617,2020-11-10,Azione,3.1
617,2020-11-10,Italia Viva,3.5
617,2020-11-10,Altri,8.1
618,2020-11-08,Partito Democratico,20.9
618,2020-11-08,Forza Italia,6.4
618,2020-11-08,Fratelli d'Italia,16.1
618,2020-11-08,Lega,24.0
618,2020-11-08,Movimento 5 Stelle,16.0
618,2020-11-08,+Europa,2.2
618,2020-11-08,Azione,2.8
618,2020-11-08,Italia Viva,3.0
618,2020-11-08,Altri,5.3
619,2020-11-04,Partito Democratico,20.5
619,2020-11-04,Forza Italia,6.0
619,2020-11-04,Fratelli d'Italia,16.4
619,2020-11-04,Alleanza Verdi Sinistra,5.3
619,2020-11-04,Lega,24.5
619,2020-11-04,Movimento 5 Stelle,16.0
619,2020-11-04,+Europa,2.3
619,2020-11-04,Azione,3.0
619,2020-11-04,Italia Viva,3.0
619,2020-11-04,Altri,3.1
620,2020-11-04,Partito Democratico,20.8
620,2020-11-04,Forza Italia,6.2
620,2020-11-04,Fratelli d'Italia,15.7
620,2020-11-04,Alleanza Verdi Sinistra,1.7
620,2020-11-04,Lega,23.8
620,2020-11-04,Movimento 5 Stelle,15.0
620,2020-11-04,+Europa,2.4
620,2020-11-04,Azione,3.2
620,2020-11-04,Italia Viva,3.3
620,2020-11-04,Altri,8.0
621,2020-11-02,Partito Democratico,20.7
621,2020-11-02,Forza Italia,7.9
621,2020-11-02,Fratelli d'Italia,15.9
621,2020-11-02,Lega,24.5
621,2020-11-02,Movimento 5 Stelle,15.9
621,2020-11-02,+Europa,2.3
621,2020-11-02,Azione,3.0
621,2020-11-02,Italia Viva,2.9
621,2020-11-02,Altri,2.2
622,2020-11-02,Partito Democratico,20.8
622,2020-11-02,Forza Italia,7.6
622,2020-11-02,Fratelli d'Italia,17.1
622,2020-11-02,Alleanza Verdi Sinistra,3.3
622,2020-11-02,Lega,23.8
622,2020-11-02,Movimento 5 Stelle,14.4
622,2020-11-02,+Europa,1.7
622,2020-11-02,Azione,3.2
622,2020-11-02,Italia Viva,3.4
622,2020-11-02,Altri,3.2
623,2020-11-01,Partito Democratico,20.8
623,2020-11-01,Forza Italia,6.1
623,2020-11-01,Fratelli d'Italia,15.8
623,2020-11-01,Lega,24.5
623,2020-11-01,Movimento 5 Stelle,15.7
623,2020-11-01,+Europa,1.9
623,2020-11-01,Azione,3.1
623,2020-11-01,Italia Viva,2.9
623,2020-11-01,Altri,5.4
624,2020-10-27,Partito Democratico,20.4
624,2020-10-27,Forza Italia,6.4
624,2020-10-27,Fratelli d'Italia,16.2
624,2020-10-27,Alleanza Verdi Sinistra,1.9
624,2020-10-27,Lega,23.3
624,2020-10-27,Movimento 5 Stelle,15.4
624,2020-10-27,+Europa,2.3
624,2020-10-27,Azione,3.0
624,2020-10-27,Italia Viva,3.2
624,2020-10-27,Altri,8.0
625,2020-10-26,Partito Democratico,20.4
625,2020-10-26,Forza Italia,6.6
625,2020-10-26,Fratelli d'Italia,16.1
625,2020-10-26,Lega,24.8
625,2020-10-26,Movimento 5 Stelle,16.0
625,2020-10-26,+Europa,1.7
625,2020-10-26,Azione,2.8
625,2020-10-26,Italia Viva,2.7
625,2020-10-26,Altri,5.5
626,2020-10-26,Partito Democratico,21.0
626,2020-10-26,Forza Italia,7.4
626,2020-10-26,Fratelli d'Italia,17.0
626,2020-10-26,Alleanza Verdi Sinistra,3.2
626,2020-10-26,Lega,24.1
626,2020-10-26,Movimento 5 Stelle,14.5
626,2020-10-26,+Europa,1.6
626,2020-10-26,Azione,3.1
626,2020-10-26,Italia Viva,3.4
626,2020-10-26,Altri,3.1
627,2020-10-22,Partito Democratico,20.0
627,2020-10-22,Forza Italia,6.2
627,2020-10-22,Fratelli d'Italia,14.7
627,2020-10-22,Alleanza Verdi Sinistra,1.5
627,2020-10-22,Lega,24.7
627,2020-10-22,Movimento 5 Stelle,15.5
627,2020-10-22,+Europa,2.1
627,2020-10-22,Azione,3.9
627,2020-10-22,Italia Viva,3.0
627,2020-10-22,Altri,6.0
628,2020-10-20,Partito Democratico,20.5
628,2020-10-20,Forza Italia,6.1
628,2020-10-20,Fratelli d'Italia,15.7
628,2020-10-20,Alleanza Verdi Sinistra,1.7
628,2020-10-20,Lega,24.3
628,2020-10-20,Movimento 5 Stelle,15.2
628,2020-10-20,+Europa,2.1
628,2020-10-20,Azione,3.2
628,2020-10-20,Italia Viva,3.4
628,2020-10-20,Altri,8.8
629,2020-10-19,Partito Democratico,20.8
629,2020-10-19,Forza Italia,6.7
629,2020-10-19,Fratelli d'Italia,15.5
629,2020-10-19,Lega,25.1
629,2020-10-19,Movimento 5 Stelle,16.1
629,2020-10-19,+Europa,1.5
629,2020-10-19,Azione,2.5
629,2020-10-19,Italia Viva,2.6
629,2020-10-19,Altri,5.0
630,2020-10-19,Partito Democratico,21.3
630,2020-10-19,Forza Italia,7.5
630,2020-10-19,Fratelli d'Italia,16.9
630,2020-10-19,Alleanza Verdi Sinistra,1.5
630,2020-10-19,Lega,24.0
630,2020-10-19,Movimento 5 Stelle,14.7
